playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8476330,2017,Adam Wilcox,BUF,G,all,1,2319.0,1.13,0.0,30.0,0.95,0.0,3.7,6.0,16.96,14.0,0.73,1.0,9.47,4.0,8.22,13.0,1.07,17.0,7.0,0.0,0.38,0.74,0.0,0.0,0.0,0.0,6.0,0.0,0.0
8476330,2017,Adam Wilcox,BUF,G,5on5,1,2076.0,0.69,0.0,26.0,0.69,0.0,3.22,4.0,14.06,10.0,0.66,1.0,7.63,3.0,7.34,12.0,0.69,16.0,4.0,0.0,0.33,0.35,0.0,0.0,0.0,0.0,6.0,0.0,0.0
8476330,2017,Adam Wilcox,BUF,G,4on5,1,120.0,0.44,0.0,4.0,0.26,0.0,0.48,2.0,2.9,4.0,0.0,0.0,1.84,1.0,0.88,1.0,0.39,1.0,3.0,0.0,0.05,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476330,2017,Adam Wilcox,BUF,G,5on4,1,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8470594,2017,Marc-Andre Fleury,VGK,G,other,46,3354.0,6.47,5.0,101.0,3.69,6.0,8.37,8.0,47.1,50.0,1.24,2.0,25.55,21.0,20.39,25.0,6.29,38.0,22.0,6.0,1.71,2.72,2.03,1.0,2.0,2.0,35.0,0.0,0.0
8470594,2017,Marc-Andre Fleury,VGK,G,all,46,159204.0,116.67,100.0,2514.0,93.39,98.0,303.44,281.0,1361.14,1376.0,46.24,49.0,757.88,606.0,593.53,767.0,112.09,1436.0,373.0,100.0,43.49,43.89,29.3,24.0,49.0,27.0,605.0,6.0,4.0
8470594,2017,Marc-Andre Fleury,VGK,G,5on5,46,132248.0,89.36,76.0,2065.0,73.27,70.0,256.09,236.0,1120.74,1122.0,36.45,35.0,619.13,489.0,493.95,645.0,86.6,1208.0,291.0,69.0,36.64,34.13,18.6,22.0,39.0,15.0,497.0,6.0,4.0
8470594,2017,Marc-Andre Fleury,VGK,G,4on5,46,11366.0,17.43,16.0,300.0,14.74,20.0,34.86,36.0,163.06,170.0,0.72,0.0,104.48,88.0,53.97,68.0,16.04,163.0,49.0,19.0,4.71,5.63,7.09,1.0,7.0,8.0,69.0,0.0,0.0
8470594,2017,Marc-Andre Fleury,VGK,G,5on4,46,12236.0,2.38,2.0,36.0,1.12,2.0,2.81,1.0,22.59,27.0,7.38,11.0,5.4,7.0,21.65,22.0,2.18,24.0,4.0,6.0,0.32,0.49,1.58,0.0,0.0,2.0,2.0,0.0,0.0
8476945,2017,Connor Hellebuyck,WPG,G,other,67,7112.0,14.65,13.0,235.0,9.37,7.0,24.45,21.0,123.83,112.0,2.3,4.0,74.05,65.0,45.16,62.0,13.53,99.0,63.0,10.0,4.03,7.57,3.05,8.0,3.0,2.0,63.0,0.0,0.0
8476945,2017,Connor Hellebuyck,WPG,G,all,67,237954.0,166.61,156.0,3850.0,136.08,144.0,472.52,523.0,2027.53,2048.0,65.45,57.0,1140.66,934.0,873.58,1035.0,158.81,2243.0,463.0,150.0,60.23,55.52,50.86,57.0,53.0,46.0,994.0,0.0,0.0
8476945,2017,Connor Hellebuyck,WPG,G,5on5,67,191008.0,108.43,104.0,2835.0,92.07,97.0,361.23,404.0,1478.58,1500.0,52.0,38.0,819.93,653.0,654.73,779.0,105.61,1675.0,322.0,88.0,45.36,39.2,23.87,44.0,43.0,17.0,750.0,0.0,0.0
8476945,2017,Connor Hellebuyck,WPG,G,4on5,67,20082.0,37.45,33.0,668.0,31.29,38.0,77.21,80.0,355.31,356.0,1.16,1.0,224.93,203.0,117.48,135.0,33.64,394.0,63.0,43.0,9.05,7.07,21.32,5.0,4.0,24.0,168.0,0.0,0.0
8476945,2017,Connor Hellebuyck,WPG,G,5on4,67,19752.0,3.94,4.0,85.0,2.25,1.0,6.67,12.0,53.24,64.0,9.64,14.0,14.84,10.0,47.84,50.0,3.92,61.0,9.0,7.0,1.22,0.97,1.74,0.0,2.0,2.0,8.0,0.0,0.0
8477480,2017,Eric Comrie,WPG,G,other,3,291.0,0.04,0.0,1.0,0.03,0.0,0.2,0.0,0.78,1.0,0.24,0.0,0.33,0.0,0.39,1.0,0.04,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477480,2017,Eric Comrie,WPG,G,all,3,10815.0,6.8,12.0,143.0,5.74,13.0,20.64,23.0,83.91,94.0,3.32,4.0,43.94,23.0,36.1,41.0,6.52,91.0,16.0,9.0,2.67,1.9,2.24,5.0,3.0,4.0,27.0,0.0,0.0
8477480,2017,Eric Comrie,WPG,G,5on5,3,8858.0,5.91,11.0,124.0,5.02,11.0,18.6,23.0,74.28,84.0,2.49,4.0,39.16,22.0,30.87,31.0,5.7,80.0,15.0,7.0,2.33,1.79,1.79,5.0,3.0,3.0,22.0,0.0,0.0
8477480,2017,Eric Comrie,WPG,G,4on5,3,673.0,0.69,1.0,13.0,0.57,2.0,1.35,0.0,5.63,7.0,0.03,0.0,3.32,1.0,1.84,4.0,0.62,5.0,1.0,2.0,0.15,0.1,0.45,0.0,0.0,1.0,5.0,0.0,0.0
8477480,2017,Eric Comrie,WPG,G,5on4,3,993.0,0.11,0.0,3.0,0.06,0.0,0.17,0.0,1.8,2.0,0.54,0.0,0.43,0.0,2.18,3.0,0.11,3.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468011,2017,Ryan Miller,ANA,G,other,28,2397.0,8.67,7.0,110.0,5.47,11.0,11.85,17.0,62.17,66.0,0.74,3.0,37.23,29.0,18.44,16.0,8.05,46.0,28.0,10.0,1.75,3.66,3.27,1.0,5.0,1.0,26.0,0.0,0.0
8468011,2017,Ryan Miller,ANA,G,all,28,81196.0,62.29,53.0,1335.0,51.09,61.0,163.14,171.0,728.63,739.0,21.83,22.0,412.4,319.0,310.74,391.0,59.8,778.0,196.0,50.0,23.5,23.93,14.87,19.0,20.0,14.0,311.0,0.0,0.0
8468011,2017,Ryan Miller,ANA,G,5on5,28,66326.0,40.49,31.0,996.0,34.81,34.0,125.63,133.0,536.82,532.0,17.89,15.0,302.34,237.0,235.04,303.0,39.34,609.0,119.0,28.0,18.02,14.58,7.88,13.0,10.0,8.0,240.0,0.0,0.0
8468011,2017,Ryan Miller,ANA,G,4on5,28,7196.0,10.64,13.0,186.0,9.31,13.0,21.43,16.0,103.35,108.0,0.41,0.0,63.4,46.0,34.77,48.0,10.01,93.0,40.0,10.0,2.92,4.63,3.08,3.0,5.0,5.0,43.0,0.0,0.0
8468011,2017,Ryan Miller,ANA,G,5on4,28,5277.0,0.73,1.0,25.0,0.68,2.0,1.73,1.0,13.0,18.0,2.5,4.0,4.03,3.0,16.37,17.0,0.73,20.0,4.0,0.0,0.3,0.43,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8477237,2017,Mike Condon,OTT,G,other,31,1811.0,3.21,6.0,39.0,1.78,1.0,4.19,5.0,23.01,27.0,0.97,2.0,13.14,8.0,8.93,12.0,3.08,19.0,8.0,5.0,0.64,1.07,1.5,3.0,1.0,2.0,7.0,0.0,0.0
8477237,2017,Mike Condon,OTT,G,all,31,97585.0,78.92,88.0,1679.0,59.31,73.0,201.08,228.0,876.16,898.0,25.1,20.0,488.33,385.0,378.85,424.0,76.11,941.0,220.0,74.0,27.54,26.37,25.02,34.0,29.0,25.0,444.0,0.0,0.0
8477237,2017,Mike Condon,OTT,G,5on5,31,81179.0,57.98,58.0,1395.0,47.34,57.0,172.46,201.0,724.14,733.0,20.19,17.0,402.77,319.0,313.96,354.0,55.76,793.0,176.0,49.0,23.67,21.0,13.31,28.0,19.0,11.0,377.0,0.0,0.0
