playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8466141,2015,Roberto Luongo,FLA,G,other,62,7352.0,13.39,8.0,183.0,7.33,3.0,18.73,27.0,96.38,96.0,3.5,5.0,57.0,43.0,31.97,44.0,12.77,73.0,42.0,17.0,2.61,5.37,5.41,1.0,2.0,5.0,51.0,0.0,0.0
8466141,2015,Roberto Luongo,FLA,G,all,62,216111.0,159.99,141.0,3113.0,118.39,110.0,398.35,476.0,1741.16,1801.0,53.01,64.0,976.68,715.0,724.2,919.0,151.97,1846.0,431.0,159.0,51.08,52.6,56.31,37.0,48.0,56.0,677.0,4.0,2.0
8466141,2015,Roberto Luongo,FLA,G,5on5,62,171866.0,107.25,90.0,2404.0,87.54,88.0,321.12,365.0,1351.44,1380.0,40.57,48.0,751.31,553.0,575.85,738.0,102.69,1472.0,321.0,95.0,41.61,38.92,26.74,31.0,36.0,23.0,516.0,4.0,2.0
8466141,2015,Roberto Luongo,FLA,G,4on5,62,18435.0,35.43,39.0,452.0,21.37,17.0,53.1,71.0,252.35,280.0,0.83,0.0,155.77,110.0,82.62,108.0,32.76,259.0,55.0,43.0,5.71,6.63,23.08,4.0,8.0,27.0,95.0,0.0,0.0
8466141,2015,Roberto Luongo,FLA,G,5on4,62,18458.0,3.75,3.0,69.0,1.98,2.0,4.69,12.0,38.09,42.0,7.73,11.0,11.11,7.0,32.37,29.0,3.59,38.0,13.0,4.0,0.99,1.68,1.08,0.0,2.0,1.0,14.0,0.0,0.0
8470860,2015,Jaroslav Halak,NYI,G,other,36,3476.0,6.27,10.0,100.0,3.61,2.0,10.37,7.0,52.65,50.0,1.13,0.0,28.9,20.0,24.13,36.0,6.17,54.0,16.0,5.0,1.83,1.75,2.69,5.0,1.0,4.0,25.0,0.0,0.0
8470860,2015,Jaroslav Halak,NYI,G,all,36,125471.0,86.98,80.0,1928.0,67.32,71.0,225.87,238.0,985.19,984.0,33.97,26.0,544.64,406.0,405.91,545.0,83.91,1015.0,284.0,64.0,30.91,34.41,21.65,29.0,26.0,25.0,565.0,0.0,0.0
8470860,2015,Jaroslav Halak,NYI,G,5on5,36,104709.0,67.97,63.0,1571.0,53.6,63.0,189.94,205.0,810.18,806.0,27.6,26.0,443.86,325.0,333.06,439.0,65.66,838.0,232.0,45.0,25.74,28.57,13.66,21.0,24.0,18.0,456.0,0.0,0.0
8470860,2015,Jaroslav Halak,NYI,G,4on5,36,8607.0,10.95,6.0,219.0,8.92,6.0,22.47,24.0,101.41,104.0,0.79,0.0,64.26,52.0,33.99,53.0,10.32,102.0,29.0,13.0,2.69,3.2,5.07,3.0,1.0,2.0,75.0,0.0,0.0
8470860,2015,Jaroslav Halak,NYI,G,5on4,36,8679.0,0.91,1.0,21.0,0.62,0.0,1.39,1.0,11.31,13.0,4.19,0.0,2.98,4.0,9.78,10.0,0.91,12.0,3.0,1.0,0.27,0.41,0.23,0.0,0.0,1.0,5.0,0.0,0.0
8471774,2015,Alex Stalock,S.J,G,other,13,1118.0,1.54,1.0,23.0,0.64,0.0,1.41,2.0,9.3,11.0,0.75,2.0,5.74,5.0,3.37,5.0,1.53,7.0,4.0,2.0,0.29,0.47,0.79,0.0,0.0,1.0,10.0,0.0,0.0
8471774,2015,Alex Stalock,S.J,G,all,13,40448.0,23.94,33.0,548.0,17.93,15.0,63.23,62.0,271.95,285.0,11.7,9.0,149.62,126.0,113.96,133.0,23.27,282.0,76.0,20.0,8.12,9.23,6.59,12.0,8.0,13.0,170.0,0.0,0.0
8471774,2015,Alex Stalock,S.J,G,5on5,13,32016.0,15.48,25.0,422.0,13.07,10.0,51.18,49.0,209.32,218.0,8.3,6.0,113.92,94.0,87.27,103.0,15.18,226.0,53.0,9.0,6.22,6.66,2.6,11.0,7.0,7.0,134.0,0.0,0.0
8471774,2015,Alex Stalock,S.J,G,4on5,13,3123.0,6.11,6.0,83.0,3.72,5.0,9.25,10.0,42.41,41.0,0.22,0.0,26.68,24.0,13.59,16.0,5.76,37.0,15.0,9.0,1.25,1.66,3.21,1.0,0.0,5.0,22.0,0.0,0.0
8471774,2015,Alex Stalock,S.J,G,5on4,13,4191.0,0.72,1.0,19.0,0.47,0.0,1.26,1.0,10.2,14.0,1.99,1.0,2.99,3.0,9.28,8.0,0.72,12.0,3.0,0.0,0.37,0.35,0.0,0.0,1.0,0.0,4.0,0.0,0.0
8475311,2015,Darcy Kuemper,MIN,G,other,21,2343.0,1.45,3.0,38.0,1.31,1.0,2.91,5.0,15.49,16.0,0.42,0.0,10.49,5.0,6.28,8.0,1.41,17.0,5.0,1.0,0.65,0.57,0.23,2.0,0.0,1.0,15.0,0.0,0.0
8475311,2015,Darcy Kuemper,MIN,G,all,21,63804.0,43.07,43.0,993.0,35.74,33.0,118.78,138.0,517.21,507.0,16.14,26.0,293.41,215.0,220.28,279.0,41.39,550.0,141.0,37.0,15.63,17.24,10.21,18.0,18.0,7.0,265.0,2.0,1.0
8475311,2015,Darcy Kuemper,MIN,G,5on5,21,52138.0,34.29,32.0,819.0,28.04,24.0,100.87,111.0,425.99,412.0,12.63,21.0,240.74,183.0,180.36,231.0,33.28,459.0,111.0,28.0,13.15,13.44,7.7,12.0,15.0,5.0,221.0,2.0,1.0
8475311,2015,Darcy Kuemper,MIN,G,4on5,21,3918.0,5.73,4.0,109.0,5.55,7.0,12.67,18.0,59.0,59.0,0.18,2.0,37.06,25.0,21.02,28.0,5.09,58.0,19.0,7.0,1.38,2.29,2.06,2.0,1.0,1.0,25.0,0.0,0.0
8475311,2015,Darcy Kuemper,MIN,G,5on4,21,5405.0,1.22,2.0,19.0,0.63,0.0,1.74,3.0,13.16,15.0,2.79,2.0,3.81,2.0,9.22,10.0,1.21,12.0,5.0,0.0,0.38,0.84,0.0,1.0,1.0,0.0,2.0,0.0,0.0
8477914,2015,Roman Will,COL,G,other,1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477914,2015,Roman Will,COL,G,all,1,1108.0,0.25,1.0,6.0,0.21,0.0,0.64,1.0,2.82,3.0,0.38,1.0,1.75,0.0,1.06,2.0,0.25,3.0,1.0,0.0,0.16,0.09,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8477914,2015,Roman Will,COL,G,5on5,1,678.0,0.21,0.0,5.0,0.16,0.0,0.47,1.0,2.1,2.0,0.25,0.0,1.26,0.0,0.84,2.0,0.21,2.0,1.0,0.0,0.12,0.09,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8477914,2015,Roman Will,COL,G,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477914,2015,Roman Will,COL,G,5on4,1,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479292,2015,Charlie Lindgren,MTL,G,other,1,189.0,0.57,0.0,8.0,0.45,1.0,1.14,1.0,5.07,4.0,0.0,0.0,3.5,3.0,1.12,1.0,0.53,5.0,1.0,1.0,0.25,0.11,0.21,0.0,0.0,0.0,1.0,0.0,0.0
8479292,2015,Charlie Lindgren,MTL,G,all,1,3600.0,3.27,2.0,49.0,2.32,7.0,7.18,8.0,29.39,28.0,0.98,3.0,16.99,13.0,10.1,10.0,2.98,28.0,9.0,4.0,0.93,1.1,1.24,1.0,1.0,0.0,8.0,0.0,0.0
8479292,2015,Charlie Lindgren,MTL,G,5on5,1,3372.0,2.57,2.0,40.0,1.75,6.0,5.96,7.0,23.54,24.0,0.98,3.0,13.04,10.0,8.79,8.0,2.31,23.0,7.0,3.0,0.68,0.85,1.03,1.0,1.0,0.0,7.0,0.0,0.0
8479292,2015,Charlie Lindgren,MTL,G,4on5,1,39.0,0.14,0.0,1.0,0.12,0.0,0.09,0.0,0.78,0.0,0.0,0.0,0.45,0.0,0.19,1.0,0.14,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479292,2015,Charlie Lindgren,MTL,G,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474152,2015,Scott Darling,CHI,G,other,29,2091.0,4.04,3.0,53.0,2.39,5.0,6.73,7.0,32.08,34.0,0.86,3.0,16.41,12.0,13.23,15.0,3.82,26.0,14.0,4.0,0.87,1.71,1.46,0.0,1.0,2.0,9.0,0.0,0.0
8474152,2015,Scott Darling,CHI,G,all,29,93392.0,66.76,67.0,1438.0,52.98,54.0,175.99,138.0,770.7,784.0,23.58,25.0,430.02,345.0,319.41,443.0,64.49,804.0,202.0,64.0,23.36,24.12,19.27,22.0,24.0,21.0,368.0,0.0,0.0
8474152,2015,Scott Darling,CHI,G,5on5,29,78060.0,49.16,51.0,1177.0,40.47,38.0,145.38,101.0,618.64,621.0,19.37,20.0,346.25,286.0,258.99,365.0,47.92,661.0,157.0,42.0,19.24,18.53,11.39,20.0,19.0,12.0,317.0,0.0,0.0
8474152,2015,Scott Darling,CHI,G,4on5,29,6231.0,11.55,10.0,174.0,8.96,11.0,20.7,28.0,98.57,106.0,0.5,1.0,60.06,43.0,32.44,43.0,10.75,95.0,28.0,14.0,2.58,3.47,5.51,1.0,3.0,6.0,37.0,0.0,0.0
8474152,2015,Scott Darling,CHI,G,5on4,29,7010.0,1.34,2.0,19.0,0.66,0.0,1.56,0.0,13.52,14.0,2.65,1.0,3.8,1.0,10.28,15.0,1.34,14.0,0.0,4.0,0.43,0.0,0.92,1.0,0.0,1.0,1.0,0.0,0.0
8471750,2015,Ben Bishop,T.B,G,other,61,6221.0,10.29,5.0,145.0,5.91,6.0,15.46,13.0,77.74,79.0,1.84,1.0,46.82,44.0,27.81,39.0,9.72,69.0,31.0,9.0,2.81,4.11,3.37,1.0,2.0,2.0,36.0,0.0,0.0
8471750,2015,Ben Bishop,T.B,G,all,61,214778.0,137.23,123.0,3034.0,116.45,110.0,387.81,367.0,1664.63,1673.0,55.74,58.0,955.12,781.0,691.27,917.0,132.07,1814.0,421.0,108.0,49.89,51.1,36.24,45.0,47.0,31.0,691.0,4.0,2.0
8471750,2015,Ben Bishop,T.B,G,5on5,61,171344.0,95.46,91.0,2316.0,84.02,77.0,306.93,299.0,1271.8,1285.0,44.19,49.0,719.21,570.0,534.91,708.0,92.87,1396.0,325.0,62.0,38.97,39.42,17.07,36.0,38.0,17.0,533.0,4.0,2.0
8471750,2015,Ben Bishop,T.B,G,4on5,61,17933.0,28.15,23.0,505.0,24.65,26.0,58.95,51.0,271.52,263.0,0.87,3.0,175.56,149.0,93.05,135.0,26.21,304.0,51.0,34.0,7.03,6.07,15.04,7.0,5.0,11.0,116.0,0.0,0.0
8471750,2015,Ben Bishop,T.B,G,5on4,61,19280.0,2.53,4.0,60.0,1.49,0.0,5.21,4.0,37.6,40.0,8.71,5.0,11.09,14.0,32.62,32.0,2.52,40.0,13.0,1.0,0.86,1.39,0.27,1.0,2.0,1.0,6.0,0.0,0.0
8467950,2015,Craig Anderson,OTT,G,other,60,6412.0,14.29,12.0,189.0,7.79,9.0,20.04,17.0,105.19,104.0,2.24,4.0,58.42,50.0,39.58,53.0,13.42,81.0,47.0,17.0,3.23,5.83,5.22,3.0,6.0,3.0,44.0,0.0,0.0
8467950,2015,Craig Anderson,OTT,G,all,60,208628.0,159.16,161.0,3422.0,129.07,126.0,428.16,422.0,1864.94,1915.0,50.65,57.0,1050.3,854.0,770.02,967.0,154.18,1977.0,486.0,135.0,57.27,59.32,42.57,46.0,64.0,51.0,824.0,0.0,0.0
8467950,2015,Craig Anderson,OTT,G,5on5,60,170387.0,113.3,113.0,2728.0,96.56,94.0,351.22,347.0,1473.99,1511.0,41.09,46.0,828.14,664.0,619.54,780.0,110.71,1612.0,358.0,86.0,46.67,43.27,23.37,39.0,45.0,29.0,672.0,0.0,0.0
8467950,2015,Craig Anderson,OTT,G,4on5,60,15805.0,27.97,35.0,442.0,22.84,23.0,52.15,54.0,249.37,262.0,0.93,0.0,152.17,131.0,81.77,96.0,26.46,250.0,66.0,29.0,6.52,8.15,13.29,4.0,13.0,18.0,97.0,0.0,0.0
8467950,2015,Craig Anderson,OTT,G,5on4,60,16024.0,2.76,1.0,52.0,1.48,0.0,3.87,4.0,30.4,31.0,6.21,7.0,9.46,9.0,25.55,30.0,2.75,32.0,9.0,3.0,0.81,1.26,0.68,0.0,0.0,1.0,8.0,0.0,0.0
8475717,2015,Calvin Pickard,COL,G,other,20,1898.0,4.84,6.0,62.0,2.61,3.0,6.16,8.0,32.7,31.0,0.62,1.0,18.9,13.0,10.39,12.0,4.52,23.0,14.0,7.0,0.99,1.73,2.12,1.0,3.0,2.0,18.0,0.0,0.0
8475717,2015,Calvin Pickard,COL,G,all,20,58826.0,47.81,42.0,1039.0,39.31,37.0,118.33,122.0,534.4,539.0,13.64,14.0,305.4,242.0,220.92,289.0,46.07,547.0,164.0,38.0,16.59,20.45,10.78,13.0,22.0,7.0,290.0,0.0,0.0
8475717,2015,Calvin Pickard,COL,G,5on5,20,45631.0,35.32,30.0,788.0,28.34,27.0,93.69,95.0,408.31,416.0,10.89,11.0,231.26,191.0,172.38,221.0,34.23,429.0,117.0,28.0,13.17,14.43,7.71,11.0,15.0,4.0,214.0,0.0,0.0
8475717,2015,Calvin Pickard,COL,G,4on5,20,6279.0,6.61,5.0,172.0,7.92,5.0,17.31,19.0,83.81,80.0,0.28,0.0,52.83,37.0,29.47,48.0,6.31,85.0,30.0,2.0,2.22,3.72,0.67,1.0,3.0,1.0,55.0,0.0,0.0
8475717,2015,Calvin Pickard,COL,G,5on4,20,5018.0,1.03,1.0,17.0,0.44,2.0,1.17,0.0,9.59,12.0,1.85,2.0,2.41,1.0,8.68,8.0,1.01,10.0,3.0,1.0,0.19,0.56,0.27,0.0,1.0,0.0,3.0,0.0,0.0
8470657,2015,Jimmy Howard,DET,G,other,37,3495.0,7.23,13.0,100.0,3.78,2.0,10.49,9.0,54.31,60.0,1.6,1.0,30.45,26.0,19.33,22.0,7.14,44.0,19.0,10.0,1.74,2.04,3.44,5.0,4.0,4.0,27.0,0.0,0.0
8470657,2015,Jimmy Howard,DET,G,all,37,118433.0,85.07,92.0,1727.0,67.22,79.0,223.11,231.0,970.53,979.0,29.89,42.0,536.75,391.0,392.6,505.0,81.88,982.0,277.0,77.0,27.6,33.5,23.98,30.0,37.0,25.0,391.0,2.0,1.0
8470657,2015,Jimmy Howard,DET,G,5on5,37,94412.0,61.23,61.0,1313.0,49.16,66.0,178.65,191.0,749.72,762.0,22.7,32.0,410.29,289.0,307.58,397.0,59.02,770.0,209.0,52.0,21.21,25.5,14.53,19.0,29.0,13.0,282.0,2.0,1.0
8470657,2015,Jimmy Howard,DET,G,4on5,37,9709.0,14.59,17.0,280.0,13.17,11.0,31.02,30.0,144.25,135.0,0.37,1.0,89.59,70.0,47.81,63.0,13.7,146.0,42.0,13.0,3.97,5.11,5.51,5.0,4.0,8.0,79.0,0.0,0.0
8470657,2015,Jimmy Howard,DET,G,5on4,37,10817.0,2.03,1.0,34.0,1.12,0.0,2.95,1.0,22.24,22.0,5.23,8.0,6.41,6.0,17.88,23.0,2.02,22.0,7.0,2.0,0.68,0.85,0.5,1.0,0.0,0.0,3.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,other,5,282.0,0.86,0.0,9.0,0.33,1.0,1.11,1.0,5.39,2.0,0.15,0.0,2.49,0.0,2.03,5.0,0.84,3.0,2.0,2.0,0.08,0.22,0.56,0.0,0.0,0.0,2.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,all,5,17971.0,13.79,18.0,278.0,10.56,12.0,35.94,31.0,159.07,142.0,4.71,4.0,86.76,63.0,65.87,89.0,13.38,160.0,43.0,15.0,4.42,5.17,4.2,7.0,7.0,4.0,60.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,5on5,5,14149.0,10.97,15.0,229.0,8.38,10.0,30.09,29.0,129.98,117.0,3.9,3.0,70.96,51.0,54.4,69.0,10.61,131.0,38.0,10.0,3.95,4.54,2.48,6.0,6.0,3.0,50.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,4on5,5,1564.0,1.63,2.0,33.0,1.69,1.0,4.36,1.0,19.91,19.0,0.08,0.0,12.19,12.0,6.55,11.0,1.59,22.0,3.0,2.0,0.26,0.4,0.96,0.0,1.0,1.0,6.0,0.0,0.0
8476316,2015,Laurent Brossoit,EDM,G,5on4,5,1976.0,0.34,1.0,7.0,0.15,0.0,0.38,0.0,3.79,4.0,0.57,1.0,1.12,0.0,2.9,4.0,0.34,4.0,0.0,1.0,0.13,0.0,0.2,1.0,0.0,0.0,2.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,all,1,3738.0,2.1,4.0,43.0,1.58,2.0,5.25,8.0,24.31,28.0,1.05,1.0,12.86,7.0,10.45,11.0,2.04,26.0,5.0,2.0,0.83,0.65,0.61,2.0,2.0,0.0,10.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,5on5,1,3441.0,1.48,3.0,35.0,1.33,1.0,4.56,8.0,20.38,23.0,0.85,0.0,11.3,6.0,8.69,9.0,1.45,23.0,4.0,1.0,0.7,0.53,0.26,2.0,1.0,0.0,7.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,4on5,1,104.0,0.12,1.0,4.0,0.06,0.0,0.13,0.0,0.79,1.0,0.02,0.0,0.42,0.0,0.25,0.0,0.12,0.0,1.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,3.0,0.0,0.0
8469514,2015,Peter Budaj,L.A,G,5on4,1,193.0,0.02,0.0,1.0,0.03,0.0,0.14,0.0,0.75,1.0,0.09,0.0,0.23,0.0,0.57,1.0,0.02,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475852,2015,Petr Mrazek,DET,G,other,54,6075.0,10.97,10.0,172.0,6.61,4.0,18.48,10.0,94.77,97.0,2.28,1.0,54.0,62.0,34.37,39.0,9.93,87.0,29.0,12.0,2.71,3.47,4.79,2.0,5.0,3.0,44.0,0.0,0.0
8475852,2015,Petr Mrazek,DET,G,all,54,177635.0,125.32,115.0,2489.0,96.08,89.0,321.87,289.0,1423.68,1448.0,46.81,43.0,795.75,620.0,587.74,798.0,119.46,1501.0,362.0,111.0,42.86,43.86,38.6,35.0,38.0,42.0,515.0,2.0,1.0
8475852,2015,Petr Mrazek,DET,G,5on5,54,141525.0,86.14,77.0,1864.0,70.04,69.0,255.64,228.0,1089.04,1111.0,37.15,37.0,603.88,440.0,460.55,645.0,83.57,1170.0,274.0,67.0,34.06,33.12,18.96,28.0,27.0,22.0,353.0,0.0,0.0
8475852,2015,Petr Mrazek,DET,G,4on5,54,15595.0,24.89,25.0,405.0,17.87,15.0,43.27,44.0,207.83,206.0,0.64,0.0,128.44,112.0,69.75,90.0,22.64,219.0,42.0,30.0,5.51,4.99,14.39,3.0,5.0,17.0,114.0,0.0,0.0
8475852,2015,Petr Mrazek,DET,G,5on4,54,14440.0,2.91,2.0,44.0,1.39,1.0,4.15,6.0,29.81,31.0,6.7,5.0,8.43,5.0,21.98,23.0,2.9,24.0,14.0,2.0,0.52,1.93,0.47,1.0,1.0,0.0,4.0,2.0,1.0
8473614,2015,Richard Bachman,VAN,G,other,1,102.0,0.0,1.0,3.0,0.01,0.0,0.01,0.0,0.3,1.0,0.0,0.0,0.01,0.0,0.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8473614,2015,Richard Bachman,VAN,G,all,1,3592.0,2.35,3.0,61.0,2.01,1.0,6.79,6.0,30.63,31.0,0.77,0.0,17.95,15.0,14.91,20.0,2.3,34.0,9.0,2.0,0.84,0.95,0.56,2.0,0.0,1.0,16.0,0.0,0.0
8473614,2015,Richard Bachman,VAN,G,5on5,1,2867.0,2.04,2.0,48.0,1.69,1.0,6.2,6.0,26.48,25.0,0.57,0.0,15.59,12.0,11.6,17.0,2.02,28.0,8.0,2.0,0.63,0.85,0.56,1.0,0.0,1.0,10.0,0.0,0.0
8473614,2015,Richard Bachman,VAN,G,4on5,1,240.0,0.31,0.0,9.0,0.3,0.0,0.56,0.0,3.54,4.0,0.0,0.0,2.34,3.0,1.4,2.0,0.28,4.0,1.0,0.0,0.21,0.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8473614,2015,Richard Bachman,VAN,G,5on4,1,383.0,0.0,0.0,1.0,0.01,0.0,0.01,0.0,0.3,1.0,0.2,0.0,0.01,0.0,0.96,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471679,2015,Carey Price,MTL,G,other,12,1754.0,1.76,2.0,48.0,2.18,4.0,5.94,9.0,24.44,28.0,0.34,0.0,16.31,13.0,7.67,6.0,1.72,29.0,4.0,2.0,0.88,0.41,0.47,2.0,0.0,0.0,13.0,0.0,0.0
8471679,2015,Carey Price,MTL,G,all,12,41900.0,27.8,24.0,652.0,23.84,28.0,82.76,102.0,346.74,365.0,10.95,19.0,196.25,160.0,148.61,162.0,27.05,390.0,71.0,30.0,10.58,8.75,8.47,10.0,8.0,6.0,161.0,0.0,0.0
8471679,2015,Carey Price,MTL,G,5on5,12,32989.0,19.89,17.0,496.0,16.86,19.0,65.51,80.0,266.11,279.0,8.97,17.0,147.73,122.0,114.34,124.0,19.44,302.0,52.0,19.0,8.36,6.57,4.96,7.0,6.0,4.0,123.0,0.0,0.0
