playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8475311,2012,Darcy Kuemper,MIN,G,5on5,6,14575.0,9.01,9.0,198.0,7.6,3.0,25.46,25.0,112.35,103.0,3.29,1.0,62.6,57.0,46.86,58.0,8.7,120.0,28.0,7.0,3.6,3.51,1.89,3.0,5.0,1.0,43.0,0.0,0.0
8475311,2012,Darcy Kuemper,MIN,G,4on5,6,1195.0,0.63,1.0,27.0,1.18,1.0,2.98,2.0,12.74,12.0,0.07,0.0,7.93,10.0,4.88,3.0,0.63,17.0,1.0,0.0,0.51,0.13,0.0,0.0,1.0,0.0,9.0,0.0,0.0
8475311,2012,Darcy Kuemper,MIN,G,5on4,6,1357.0,0.06,0.0,3.0,0.05,0.0,0.17,0.0,1.44,1.0,0.52,0.0,0.43,0.0,1.25,2.0,0.06,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8470880,2012,Brian Elliott,STL,G,other,24,2292.0,3.86,6.0,57.0,2.08,2.0,7.57,3.0,35.57,34.0,0.51,0.0,18.45,21.0,14.91,15.0,3.83,38.0,5.0,5.0,1.14,0.73,1.98,2.0,3.0,1.0,9.0,0.0,0.0
8470880,2012,Brian Elliott,STL,G,all,24,75116.0,44.26,49.0,1000.0,36.27,31.0,123.97,146.0,541.04,526.0,18.33,20.0,297.35,203.0,229.03,298.0,43.41,578.0,127.0,43.0,15.87,14.97,13.42,17.0,12.0,20.0,252.0,0.0,0.0
8470880,2012,Brian Elliott,STL,G,5on5,24,61317.0,32.03,32.0,781.0,27.5,26.0,99.86,123.0,423.77,414.0,14.48,18.0,232.41,142.0,180.8,244.0,31.39,458.0,99.0,29.0,12.52,11.6,7.91,13.0,5.0,14.0,195.0,0.0,0.0
8470880,2012,Brian Elliott,STL,G,4on5,24,6468.0,7.18,10.0,134.0,5.76,3.0,13.3,17.0,64.45,62.0,0.29,0.0,39.81,33.0,21.85,27.0,7.0,61.0,22.0,7.0,1.63,2.54,3.0,1.0,4.0,5.0,44.0,0.0,0.0
8470880,2012,Brian Elliott,STL,G,5on4,24,5039.0,0.92,1.0,18.0,0.58,0.0,1.67,0.0,10.78,11.0,2.69,2.0,3.34,5.0,8.19,8.0,0.92,12.0,1.0,2.0,0.3,0.1,0.53,1.0,0.0,0.0,3.0,0.0,0.0
8471750,2012,Ben Bishop,T.B,G,other,22,1721.0,6.33,4.0,66.0,2.65,5.0,8.48,14.0,40.47,39.0,1.06,0.0,19.84,19.0,15.41,12.0,5.92,35.0,9.0,10.0,1.13,1.22,3.98,0.0,1.0,3.0,12.0,2.0,1.0
8471750,2012,Ben Bishop,T.B,G,all,22,75338.0,63.17,56.0,1272.0,46.23,59.0,158.65,158.0,689.94,701.0,20.24,13.0,386.63,324.0,288.87,349.0,60.66,721.0,190.0,55.0,21.32,22.87,18.98,19.0,14.0,23.0,306.0,2.0,1.0
8471750,2012,Ben Bishop,T.B,G,5on5,22,61712.0,41.3,39.0,991.0,34.56,45.0,127.28,118.0,532.66,544.0,16.57,11.0,300.5,255.0,225.83,272.0,40.0,579.0,139.0,29.0,17.25,16.41,7.64,17.0,12.0,10.0,244.0,0.0,0.0
8471750,2012,Ben Bishop,T.B,G,4on5,22,7096.0,13.87,13.0,179.0,8.07,7.0,19.08,23.0,95.75,97.0,0.45,1.0,58.79,46.0,32.17,44.0,13.1,84.0,36.0,15.0,2.36,4.47,7.03,2.0,1.0,10.0,44.0,0.0,0.0
8471750,2012,Ben Bishop,T.B,G,5on4,22,4809.0,1.16,0.0,23.0,0.6,0.0,1.91,0.0,13.76,14.0,1.89,0.0,4.11,1.0,11.84,19.0,1.16,15.0,4.0,1.0,0.38,0.46,0.33,0.0,0.0,0.0,3.0,0.0,0.0
8471712,2012,Jeff Frazee,N.J,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471712,2012,Jeff Frazee,N.J,G,all,1,1116.0,0.32,0.0,7.0,0.3,0.0,1.08,0.0,5.2,3.0,0.35,0.0,2.69,2.0,2.45,5.0,0.32,5.0,2.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471712,2012,Jeff Frazee,N.J,G,5on5,1,1116.0,0.32,0.0,7.0,0.3,0.0,1.08,0.0,5.2,3.0,0.35,0.0,2.69,2.0,2.45,5.0,0.32,5.0,2.0,0.0,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471712,2012,Jeff Frazee,N.J,G,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471712,2012,Jeff Frazee,N.J,G,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473404,2012,Niklas Backstrom,MIN,G,other,42,6087.0,6.68,7.0,132.0,5.14,1.0,14.42,12.0,71.32,67.0,2.0,2.0,41.59,35.0,27.99,40.0,6.5,73.0,21.0,4.0,2.78,2.74,1.16,0.0,5.0,2.0,34.0,0.0,0.0
8473404,2012,Niklas Backstrom,MIN,G,all,42,140888.0,87.68,98.0,1985.0,72.15,67.0,244.83,248.0,1061.44,1072.0,34.36,37.0,596.53,444.0,445.47,590.0,85.42,1169.0,247.0,65.0,34.43,30.2,23.04,28.0,38.0,32.0,504.0,2.0,1.0
8473404,2012,Niklas Backstrom,MIN,G,5on5,42,112687.0,64.22,73.0,1591.0,54.54,54.0,202.64,212.0,846.7,854.0,26.58,32.0,471.33,346.0,362.63,473.0,62.81,952.0,186.0,45.0,27.59,22.72,13.91,28.0,28.0,17.0,408.0,0.0,0.0
8473404,2012,Niklas Backstrom,MIN,G,4on5,42,10621.0,15.41,18.0,231.0,11.66,12.0,25.25,23.0,125.75,136.0,0.66,1.0,78.04,60.0,41.59,57.0,14.75,124.0,36.0,16.0,3.37,4.08,7.96,0.0,5.0,13.0,55.0,0.0,0.0
8473404,2012,Niklas Backstrom,MIN,G,5on4,42,11493.0,1.31,0.0,28.0,0.73,0.0,2.19,1.0,16.34,14.0,5.11,2.0,4.83,2.0,12.49,19.0,1.31,18.0,4.0,0.0,0.65,0.66,0.0,0.0,0.0,0.0,6.0,2.0,1.0
8475683,2012,Sergei Bobrovsky,CBJ,G,other,38,3846.0,7.86,7.0,116.0,4.83,8.0,12.77,11.0,66.29,71.0,1.97,2.0,35.63,29.0,26.64,32.0,7.44,57.0,25.0,8.0,2.01,3.29,2.57,3.0,1.0,3.0,26.0,0.0,0.0
8475683,2012,Sergei Bobrovsky,CBJ,G,all,38,133137.0,80.86,74.0,1940.0,71.39,74.0,239.94,167.0,1046.94,1084.0,29.45,53.0,598.51,547.0,438.5,542.0,78.18,1147.0,251.0,66.0,30.8,30.66,19.39,26.0,29.0,19.0,476.0,0.0,0.0
8475683,2012,Sergei Bobrovsky,CBJ,G,5on5,38,108672.0,60.23,51.0,1555.0,54.49,62.0,197.13,134.0,830.81,860.0,22.78,49.0,473.88,435.0,352.58,441.0,58.3,936.0,183.0,47.0,25.1,22.01,13.13,21.0,21.0,9.0,389.0,0.0,0.0
8475683,2012,Sergei Bobrovsky,CBJ,G,4on5,38,9724.0,9.94,15.0,221.0,10.69,3.0,25.34,18.0,120.48,122.0,0.52,0.0,78.49,71.0,40.57,50.0,9.68,126.0,35.0,8.0,2.69,4.36,2.89,2.0,6.0,7.0,52.0,0.0,0.0
8475683,2012,Sergei Bobrovsky,CBJ,G,5on4,38,10895.0,1.81,1.0,27.0,0.82,0.0,2.35,3.0,18.24,19.0,3.7,2.0,5.47,5.0,13.02,14.0,1.81,16.0,6.0,2.0,0.48,0.77,0.56,0.0,1.0,0.0,3.0,0.0,0.0
8473523,2012,Jhonas Enroth,BUF,G,other,12,868.0,2.33,2.0,32.0,1.27,2.0,3.79,5.0,19.18,16.0,0.21,1.0,10.61,6.0,7.41,11.0,2.19,17.0,7.0,2.0,0.79,0.93,0.6,1.0,1.0,0.0,6.0,0.0,0.0
8473523,2012,Jhonas Enroth,BUF,G,all,12,37406.0,24.82,27.0,599.0,21.89,21.0,77.09,63.0,327.42,332.0,8.44,10.0,188.66,148.0,141.68,194.0,24.09,373.0,76.0,16.0,10.27,9.3,5.25,14.0,7.0,6.0,134.0,0.0,0.0
8473523,2012,Jhonas Enroth,BUF,G,5on5,12,30087.0,17.58,17.0,468.0,16.04,13.0,62.13,48.0,253.32,260.0,6.57,8.0,147.01,121.0,109.8,153.0,17.18,296.0,56.0,9.0,8.0,6.79,2.79,9.0,6.0,2.0,107.0,0.0,0.0
8473523,2012,Jhonas Enroth,BUF,G,4on5,12,2961.0,3.86,5.0,74.0,3.97,6.0,8.76,7.0,39.63,40.0,0.16,0.0,26.38,17.0,13.64,21.0,3.66,44.0,10.0,4.0,1.07,1.2,1.59,2.0,0.0,3.0,16.0,0.0,0.0
8473523,2012,Jhonas Enroth,BUF,G,5on4,12,3490.0,1.04,3.0,24.0,0.57,0.0,2.28,3.0,14.68,15.0,1.43,1.0,4.2,4.0,10.49,9.0,1.04,15.0,3.0,1.0,0.4,0.38,0.27,2.0,0.0,1.0,5.0,0.0,0.0
8471251,2012,Justin Peters,CAR,G,other,19,1209.0,2.33,2.0,32.0,1.09,1.0,2.77,3.0,15.03,16.0,0.32,0.0,7.75,6.0,6.56,8.0,2.19,13.0,6.0,2.0,0.38,0.77,1.18,0.0,1.0,1.0,11.0,0.0,0.0
8471251,2012,Justin Peters,CAR,G,all,19,57264.0,49.9,55.0,931.0,36.84,48.0,119.49,124.0,526.19,507.0,17.12,10.0,284.25,216.0,212.75,260.0,48.29,505.0,165.0,50.0,15.7,19.72,14.49,9.0,24.0,22.0,211.0,0.0,0.0
8471251,2012,Justin Peters,CAR,G,5on5,19,46817.0,40.21,42.0,746.0,28.58,44.0,99.03,97.0,424.01,401.0,14.12,9.0,225.6,168.0,170.07,216.0,38.87,404.0,130.0,43.0,13.07,15.72,11.42,8.0,16.0,18.0,169.0,0.0,0.0
8471251,2012,Justin Peters,CAR,G,4on5,19,4455.0,5.75,9.0,129.0,6.4,3.0,16.05,21.0,71.84,75.0,0.27,0.0,46.54,38.0,24.9,26.0,5.62,78.0,20.0,4.0,2.08,2.17,1.5,1.0,5.0,3.0,27.0,0.0,0.0
8471251,2012,Justin Peters,CAR,G,5on4,19,4783.0,1.62,2.0,24.0,0.76,0.0,1.63,3.0,15.31,15.0,2.41,1.0,4.36,4.0,11.22,10.0,1.62,10.0,9.0,1.0,0.17,1.06,0.39,0.0,2.0,0.0,4.0,0.0,0.0
8471186,2012,Yann Danis,EDM,G,other,3,352.0,0.17,0.0,3.0,0.12,0.0,0.57,0.0,1.76,2.0,0.05,0.0,0.6,0.0,0.49,2.0,0.17,1.0,1.0,0.0,0.02,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8471186,2012,Yann Danis,EDM,G,all,3,6615.0,5.81,7.0,102.0,4.02,4.0,11.72,11.0,57.61,59.0,1.38,1.0,31.08,30.0,24.61,26.0,5.41,50.0,25.0,4.0,1.62,2.78,1.41,3.0,2.0,2.0,23.0,0.0,0.0
8471186,2012,Yann Danis,EDM,G,5on5,3,4928.0,3.87,4.0,76.0,2.95,2.0,9.26,9.0,42.54,40.0,1.07,1.0,24.53,25.0,17.11,18.0,3.73,39.0,19.0,1.0,1.37,2.08,0.43,2.0,1.0,1.0,17.0,0.0,0.0
8471186,2012,Yann Danis,EDM,G,4on5,3,733.0,0.85,2.0,14.0,0.6,0.0,1.26,1.0,7.22,9.0,0.16,0.0,4.61,5.0,2.46,2.0,0.8,5.0,4.0,1.0,0.15,0.39,0.31,1.0,1.0,0.0,4.0,0.0,0.0
8471186,2012,Yann Danis,EDM,G,5on4,3,602.0,0.92,1.0,9.0,0.34,2.0,0.62,1.0,6.08,8.0,0.1,0.0,1.35,0.0,4.54,4.0,0.72,5.0,1.0,2.0,0.07,0.17,0.67,0.0,0.0,1.0,1.0,0.0,0.0
8473638,2012,Cedrick Desjardins,T.B,G,other,3,423.0,0.55,1.0,6.0,0.33,0.0,0.64,1.0,3.94,3.0,0.04,0.0,1.71,1.0,1.67,2.0,0.5,2.0,3.0,0.0,0.11,0.43,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8473638,2012,Cedrick Desjardins,T.B,G,all,3,9606.0,8.35,8.0,142.0,5.39,6.0,17.32,16.0,77.51,73.0,2.01,0.0,41.15,37.0,32.38,36.0,7.08,72.0,28.0,7.0,1.6,3.55,3.2,2.0,5.0,1.0,35.0,0.0,0.0
8473638,2012,Cedrick Desjardins,T.B,G,5on5,3,7763.0,4.13,5.0,110.0,3.85,3.0,14.21,14.0,58.52,54.0,1.65,0.0,32.91,24.0,25.02,32.0,3.72,61.0,18.0,3.0,1.26,2.08,0.8,1.0,3.0,1.0,28.0,0.0,0.0
8473638,2012,Cedrick Desjardins,T.B,G,4on5,3,618.0,2.79,2.0,20.0,0.83,3.0,2.03,1.0,10.48,12.0,0.07,0.0,5.3,7.0,2.74,1.0,2.01,8.0,3.0,3.0,0.23,0.46,2.1,1.0,1.0,0.0,6.0,0.0,0.0
8473638,2012,Cedrick Desjardins,T.B,G,5on4,3,802.0,0.88,0.0,6.0,0.38,0.0,0.44,0.0,4.57,4.0,0.25,0.0,1.23,5.0,2.96,1.0,0.86,1.0,4.0,1.0,0.0,0.58,0.3,0.0,0.0,0.0,0.0,0.0,0.0
8471433,2012,Daniel Taylor,CGY,G,other,2,86.0,0.02,0.0,2.0,0.04,0.0,0.18,0.0,0.69,1.0,0.02,0.0,0.4,1.0,0.34,0.0,0.02,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8471433,2012,Daniel Taylor,CGY,G,all,2,7200.0,4.92,6.0,127.0,4.51,6.0,16.0,20.0,66.45,68.0,1.95,4.0,38.13,28.0,27.34,31.0,4.8,77.0,13.0,3.0,2.15,1.74,1.03,1.0,2.0,3.0,34.0,0.0,0.0
8471433,2012,Daniel Taylor,CGY,G,5on5,2,6334.0,4.61,6.0,114.0,4.0,6.0,14.88,19.0,60.85,62.0,1.7,2.0,34.55,25.0,25.05,28.0,4.5,70.0,12.0,3.0,1.97,1.62,1.03,1.0,2.0,3.0,29.0,0.0,0.0
8471433,2012,Daniel Taylor,CGY,G,4on5,2,321.0,0.25,0.0,10.0,0.46,0.0,0.81,1.0,4.18,4.0,0.0,0.0,2.93,2.0,1.41,2.0,0.25,5.0,1.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8471433,2012,Daniel Taylor,CGY,G,5on4,2,459.0,0.04,0.0,1.0,0.02,0.0,0.12,0.0,0.73,1.0,0.23,2.0,0.25,0.0,0.54,1.0,0.04,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,other,43,3204.0,7.05,3.0,124.0,4.9,4.0,12.82,10.0,65.4,62.0,1.35,1.0,40.43,44.0,25.59,30.0,6.55,66.0,19.0,8.0,1.93,2.28,2.83,1.0,1.0,1.0,31.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,all,43,154434.0,96.69,88.0,2346.0,78.06,77.0,270.13,255.0,1176.83,1190.0,41.31,28.0,666.85,539.0,512.83,661.0,92.89,1319.0,257.0,87.0,35.84,31.49,29.36,33.0,23.0,32.0,683.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,5on5,43,125414.0,67.59,58.0,1828.0,57.07,60.0,216.49,201.0,903.11,909.0,33.6,22.0,511.39,418.0,392.87,506.0,65.2,1024.0,199.0,52.0,28.6,24.18,14.81,26.0,18.0,14.0,553.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,4on5,43,12260.0,18.61,25.0,308.0,13.73,13.0,32.94,38.0,159.18,168.0,0.84,0.0,98.36,69.0,56.17,74.0,17.71,172.0,29.0,24.0,3.97,3.69,10.95,5.0,4.0,16.0,83.0,0.0,0.0
8468685,2012,Henrik Lundqvist,NYR,G,5on4,43,13556.0,2.88,2.0,65.0,1.79,0.0,4.99,2.0,38.16,41.0,5.23,5.0,11.37,6.0,32.86,42.0,2.88,43.0,9.0,3.0,0.89,1.21,0.78,1.0,0.0,1.0,10.0,0.0,0.0
8473503,2012,James Reimer,TOR,G,other,33,2984.0,7.16,5.0,106.0,4.01,3.0,11.22,13.0,54.95,51.0,1.12,1.0,31.53,38.0,19.18,15.0,6.64,48.0,19.0,8.0,1.49,2.44,3.23,1.0,1.0,3.0,31.0,0.0,0.0
8473503,2012,James Reimer,TOR,G,all,33,111369.0,87.51,76.0,1980.0,68.78,66.0,240.85,257.0,1032.16,995.0,25.15,24.0,576.68,535.0,425.78,464.0,84.16,1076.0,288.0,71.0,30.92,34.76,21.83,22.0,38.0,16.0,545.0,0.0,0.0
8473503,2012,James Reimer,TOR,G,5on5,33,90364.0,67.48,61.0,1585.0,53.54,55.0,201.85,208.0,835.02,807.0,19.78,22.0,461.55,424.0,343.77,379.0,65.11,876.0,228.0,53.0,25.53,27.45,14.5,19.0,33.0,9.0,428.0,0.0,0.0
8473503,2012,James Reimer,TOR,G,4on5,33,8802.0,10.06,8.0,230.0,9.73,8.0,22.77,27.0,109.81,104.0,0.28,0.0,72.38,64.0,39.32,47.0,9.65,120.0,29.0,9.0,2.99,3.42,3.65,1.0,3.0,4.0,72.0,0.0,0.0
8473503,2012,James Reimer,TOR,G,5on4,33,9219.0,2.42,2.0,44.0,1.14,0.0,3.22,6.0,24.45,26.0,3.6,1.0,7.35,5.0,19.12,20.0,2.38,23.0,10.0,1.0,0.69,1.28,0.45,1.0,1.0,0.0,10.0,0.0,0.0
8475831,2012,Philipp Grubauer,WSH,G,other,2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475831,2012,Philipp Grubauer,WSH,G,all,2,5038.0,7.09,5.0,100.0,4.03,4.0,11.62,16.0,53.59,59.0,0.93,0.0,29.74,26.0,20.51,23.0,6.38,44.0,24.0,7.0,1.58,2.91,2.6,1.0,1.0,3.0,25.0,0.0,0.0
8475831,2012,Philipp Grubauer,WSH,G,5on5,2,4203.0,3.93,2.0,70.0,2.62,2.0,8.24,13.0,36.86,38.0,0.86,0.0,21.05,20.0,15.76,16.0,3.75,33.0,16.0,4.0,1.01,1.85,1.07,0.0,1.0,1.0,17.0,0.0,0.0
8475831,2012,Philipp Grubauer,WSH,G,4on5,2,649.0,2.92,2.0,29.0,1.32,2.0,3.26,3.0,15.79,20.0,0.0,0.0,8.49,6.0,4.44,7.0,2.39,11.0,8.0,2.0,0.57,1.06,1.29,1.0,0.0,1.0,8.0,0.0,0.0
8475831,2012,Philipp Grubauer,WSH,G,5on4,2,141.0,0.24,1.0,1.0,0.1,0.0,0.12,0.0,0.94,1.0,0.04,0.0,0.21,0.0,0.31,0.0,0.24,0.0,0.0,1.0,0.0,0.0,0.24,0.0,0.0,1.0,0.0,0.0,0.0
8473461,2012,Steve Mason,PHI,G,other,20,1588.0,2.25,1.0,40.0,1.44,0.0,4.21,3.0,21.15,23.0,0.45,0.0,11.86,10.0,9.55,15.0,2.24,23.0,5.0,2.0,0.66,0.65,0.94,0.0,1.0,0.0,10.0,0.0,0.0
8473461,2012,Steve Mason,PHI,G,all,20,65409.0,42.43,47.0,996.0,36.53,31.0,121.26,105.0,536.81,561.0,15.71,17.0,304.17,243.0,226.48,297.0,41.57,597.0,118.0,33.0,17.66,14.03,10.75,21.0,15.0,11.0,248.0,0.0,0.0
8473461,2012,Steve Mason,PHI,G,5on5,20,51893.0,33.7,41.0,797.0,28.47,28.0,101.29,89.0,436.67,452.0,11.72,10.0,244.02,190.0,184.52,238.0,32.97,478.0,103.0,25.0,14.58,12.21,6.91,20.0,13.0,8.0,191.0,0.0,0.0
8473461,2012,Steve Mason,PHI,G,4on5,20,6287.0,5.61,4.0,140.0,6.08,3.0,14.17,13.0,67.84,72.0,0.53,2.0,44.84,41.0,24.14,33.0,5.49,84.0,8.0,5.0,2.15,0.9,2.56,1.0,0.0,3.0,43.0,0.0,0.0
8473461,2012,Steve Mason,PHI,G,5on4,20,5641.0,0.66,0.0,16.0,0.4,0.0,1.17,0.0,8.87,11.0,2.96,5.0,2.39,2.0,7.15,10.0,0.66,10.0,1.0,1.0,0.2,0.13,0.33,0.0,0.0,0.0,4.0,0.0,0.0
8474550,2012,Antti Niemi,S.J,G,other,43,3648.0,10.24,8.0,170.0,5.93,6.0,16.96,27.0,83.74,85.0,1.94,5.0,45.74,38.0,32.21,34.0,9.65,83.0,16.0,15.0,2.73,1.84,5.67,2.0,0.0,6.0,56.0,0.0,0.0
8474550,2012,Antti Niemi,S.J,G,all,43,154846.0,99.67,93.0,2441.0,83.8,79.0,287.81,384.0,1232.7,1220.0,43.88,34.0,687.19,511.0,520.78,619.0,96.65,1348.0,279.0,92.0,35.97,33.7,30.0,29.0,30.0,34.0,722.0,2.0,1.0
8474550,2012,Antti Niemi,S.J,G,5on5,43,126486.0,69.28,66.0,1893.0,61.53,58.0,231.79,303.0,953.46,942.0,33.89,26.0,533.89,390.0,406.09,494.0,67.68,1072.0,203.0,58.0,28.5,24.34,16.44,23.0,24.0,19.0,560.0,0.0,0.0
