playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8460705,2013,Evgeni Nabokov,NYI,G,4on5,40,10738.0,15.64,24.0,270.0,12.01,10.0,28.04,28.0,136.31,136.0,1.19,0.0,84.95,62.0,52.5,70.0,15.16,142.0,41.0,15.0,3.22,4.79,7.62,3.0,8.0,13.0,72.0,0.0,0.0
8460705,2013,Evgeni Nabokov,NYI,G,5on4,40,11372.0,1.97,1.0,29.0,1.0,0.0,2.15,1.0,18.05,22.0,5.37,5.0,4.91,9.0,16.44,15.0,1.97,18.0,7.0,2.0,0.49,0.93,0.54,0.0,1.0,0.0,2.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,other,17,1965.0,3.26,3.0,55.0,1.95,2.0,5.68,7.0,27.55,29.0,0.48,0.0,14.45,13.0,11.59,13.0,3.18,25.0,10.0,3.0,0.87,1.12,1.27,1.0,0.0,2.0,17.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,all,17,54851.0,39.89,47.0,811.0,30.46,33.0,101.56,95.0,444.76,454.0,14.52,13.0,247.19,203.0,190.16,224.0,38.51,461.0,129.0,34.0,13.58,15.59,10.73,13.0,19.0,15.0,187.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,5on5,17,42624.0,27.76,27.0,630.0,22.57,27.0,81.41,75.0,343.1,344.0,11.21,13.0,191.56,169.0,149.33,170.0,26.91,371.0,91.0,22.0,10.66,10.84,6.25,7.0,11.0,9.0,146.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,4on5,17,4177.0,7.62,16.0,107.0,5.43,4.0,12.95,11.0,61.93,68.0,0.41,0.0,37.75,18.0,20.31,31.0,7.14,54.0,25.0,7.0,1.8,3.2,2.62,5.0,8.0,3.0,21.0,0.0,0.0
8466339,2013,Scott Clemmensen,FLA,G,5on4,17,6085.0,1.27,1.0,19.0,0.52,0.0,1.52,2.0,12.18,13.0,2.42,0.0,3.43,3.0,8.93,10.0,1.27,11.0,3.0,2.0,0.26,0.42,0.59,0.0,0.0,1.0,3.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,other,2,237.0,0.02,1.0,1.0,0.03,0.0,0.24,0.0,0.79,1.0,0.13,0.0,0.34,0.0,0.35,0.0,0.02,1.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,all,2,4238.0,4.14,9.0,74.0,2.69,4.0,8.91,8.0,39.54,38.0,1.31,0.0,20.84,17.0,15.28,14.0,3.98,36.0,13.0,4.0,1.01,1.7,1.43,2.0,4.0,3.0,21.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,5on5,2,3363.0,3.43,5.0,63.0,2.35,4.0,7.85,8.0,34.32,33.0,1.0,0.0,18.25,15.0,13.13,13.0,3.33,32.0,11.0,3.0,0.89,1.49,1.05,0.0,3.0,2.0,17.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,4on5,2,332.0,0.68,3.0,8.0,0.29,0.0,0.69,0.0,3.74,4.0,0.0,0.0,2.05,2.0,1.19,0.0,0.61,2.0,2.0,1.0,0.08,0.21,0.38,1.0,1.0,1.0,3.0,0.0,0.0
8462047,2013,Martin Biron,NYR,G,5on4,2,306.0,0.02,0.0,2.0,0.02,0.0,0.13,0.0,0.7,0.0,0.18,0.0,0.21,0.0,0.6,1.0,0.02,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8471251,2013,Justin Peters,CAR,G,other,21,2416.0,3.54,3.0,59.0,2.29,1.0,6.34,7.0,30.44,30.0,0.96,2.0,17.76,22.0,11.06,9.0,3.28,28.0,10.0,4.0,1.0,1.13,1.41,1.0,1.0,1.0,17.0,0.0,0.0
8471251,2013,Justin Peters,CAR,G,all,21,73520.0,54.73,51.0,1153.0,44.08,41.0,145.26,133.0,638.44,626.0,20.07,23.0,356.62,299.0,265.61,345.0,52.88,684.0,160.0,43.0,21.23,19.58,13.92,15.0,22.0,14.0,266.0,4.0,2.0
8471251,2013,Justin Peters,CAR,G,5on5,21,58854.0,40.76,38.0,930.0,33.32,35.0,120.37,105.0,511.21,494.0,15.83,11.0,281.8,230.0,215.03,283.0,39.69,554.0,125.0,29.0,17.42,15.25,8.08,12.0,18.0,8.0,222.0,4.0,2.0
8471251,2013,Justin Peters,CAR,G,4on5,21,5875.0,8.78,9.0,140.0,7.6,5.0,16.47,20.0,81.65,90.0,0.33,1.0,52.72,42.0,27.86,39.0,8.26,91.0,16.0,9.0,2.6,1.97,4.21,2.0,2.0,5.0,24.0,0.0,0.0
8471251,2013,Justin Peters,CAR,G,5on4,21,6375.0,1.29,0.0,20.0,0.73,0.0,1.73,1.0,12.87,10.0,2.77,9.0,3.36,4.0,10.55,13.0,1.29,10.0,7.0,1.0,0.19,0.89,0.21,0.0,0.0,0.0,2.0,0.0,0.0
8471227,2013,Devan Dubnyk,NSH,G,other,34,3935.0,5.85,12.0,89.0,3.42,2.0,11.49,8.0,51.49,49.0,1.72,4.0,27.89,21.0,20.88,32.0,5.56,47.0,24.0,4.0,1.66,2.72,1.47,3.0,6.0,3.0,14.0,2.0,1.0
8471227,2013,Devan Dubnyk,NSH,G,all,34,108097.0,80.88,103.0,1774.0,62.62,72.0,210.3,211.0,908.49,945.0,25.41,26.0,512.78,431.0,376.93,481.0,78.54,1011.0,245.0,62.0,31.09,28.83,20.95,40.0,42.0,21.0,456.0,6.0,3.0
8471227,2013,Devan Dubnyk,NSH,G,5on5,34,84991.0,56.78,71.0,1365.0,45.08,51.0,163.26,165.0,686.8,723.0,19.06,17.0,386.48,333.0,287.68,362.0,55.13,773.0,188.0,37.0,24.49,22.19,10.1,34.0,29.0,8.0,367.0,2.0,1.0
8471227,2013,Devan Dubnyk,NSH,G,4on5,34,9235.0,15.64,15.0,278.0,12.87,18.0,32.34,35.0,146.02,145.0,0.48,1.0,91.13,76.0,50.34,65.0,15.25,170.0,23.0,18.0,4.31,2.71,8.62,2.0,4.0,9.0,67.0,2.0,1.0
8471227,2013,Devan Dubnyk,NSH,G,5on4,34,9936.0,2.47,5.0,39.0,1.12,1.0,2.98,2.0,22.64,26.0,3.96,4.0,6.55,1.0,17.29,21.0,2.46,20.0,9.0,3.0,0.61,1.09,0.77,1.0,3.0,1.0,7.0,0.0,0.0
8460703,2013,Tim Thomas,DAL,G,other,48,4694.0,8.76,4.0,121.0,5.27,8.0,14.34,13.0,69.27,71.0,1.21,3.0,39.35,39.0,25.79,30.0,7.73,61.0,24.0,11.0,2.04,3.07,3.65,2.0,1.0,1.0,25.0,0.0,0.0
8460703,2013,Tim Thomas,DAL,G,all,48,158249.0,117.66,128.0,2375.0,89.54,100.0,298.98,366.0,1306.0,1390.0,41.62,51.0,722.63,517.0,550.35,677.0,113.45,1379.0,335.0,108.0,39.2,40.47,37.99,44.0,37.0,47.0,553.0,4.0,2.0
8460703,2013,Tim Thomas,DAL,G,5on5,48,128188.0,80.01,97.0,1861.0,65.61,63.0,239.3,294.0,1007.68,1071.0,34.15,46.0,559.24,388.0,432.66,542.0,78.09,1097.0,252.0,61.0,32.01,30.1,17.9,40.0,29.0,28.0,451.0,4.0,2.0
8460703,2013,Tim Thomas,DAL,G,4on5,48,11592.0,25.58,25.0,331.0,16.84,28.0,39.63,47.0,190.9,204.0,0.61,0.0,111.97,82.0,62.93,76.0,24.4,184.0,46.0,33.0,4.41,5.54,15.63,2.0,6.0,17.0,68.0,0.0,0.0
8460703,2013,Tim Thomas,DAL,G,5on4,48,13775.0,2.78,2.0,52.0,1.47,1.0,3.97,10.0,30.91,35.0,5.42,2.0,8.53,5.0,25.37,25.0,2.69,29.0,11.0,3.0,0.53,1.44,0.8,0.0,1.0,1.0,9.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,other,20,1872.0,1.71,2.0,38.0,1.68,1.0,3.93,3.0,20.12,22.0,0.68,2.0,12.66,8.0,7.24,14.0,1.63,23.0,1.0,4.0,0.68,0.12,0.92,0.0,0.0,2.0,10.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,all,20,70282.0,47.97,51.0,1086.0,40.09,41.0,133.4,121.0,579.54,582.0,17.47,26.0,334.45,289.0,241.74,291.0,46.14,636.0,141.0,40.0,18.12,16.48,13.38,20.0,17.0,14.0,269.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,5on5,20,55607.0,31.13,37.0,844.0,27.98,25.0,105.81,98.0,439.38,430.0,12.99,19.0,251.54,217.0,189.93,223.0,30.38,495.0,109.0,17.0,13.8,12.63,4.69,16.0,14.0,7.0,223.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,4on5,20,6147.0,13.79,10.0,182.0,9.78,13.0,21.49,16.0,106.65,115.0,0.25,0.0,66.17,62.0,35.19,46.0,12.82,105.0,28.0,17.0,3.22,3.38,7.19,3.0,2.0,5.0,32.0,0.0,0.0
8473553,2013,Jeff Zatkoff,PIT,G,5on4,20,6656.0,1.05,2.0,17.0,0.55,1.0,1.68,4.0,11.19,13.0,3.51,5.0,3.2,1.0,8.21,7.0,1.04,11.0,3.0,1.0,0.34,0.34,0.37,1.0,1.0,0.0,2.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,other,1,120.0,0.08,0.0,2.0,0.07,0.0,0.41,2.0,1.5,2.0,0.0,0.0,0.6,0.0,0.79,0.0,0.08,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,all,1,3600.0,3.87,6.0,71.0,3.23,5.0,9.38,9.0,41.14,47.0,1.09,0.0,24.81,23.0,17.25,16.0,3.56,45.0,12.0,3.0,1.72,1.46,0.69,1.0,4.0,1.0,11.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,5on5,1,2643.0,1.87,3.0,46.0,1.7,2.0,5.78,2.0,23.72,27.0,0.78,0.0,14.56,15.0,10.22,12.0,1.79,29.0,6.0,0.0,1.05,0.82,0.0,1.0,2.0,0.0,11.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,4on5,1,465.0,1.8,2.0,20.0,1.38,3.0,2.95,5.0,14.11,16.0,0.01,0.0,9.17,7.0,4.23,3.0,1.57,12.0,5.0,3.0,0.57,0.54,0.69,0.0,1.0,1.0,0.0,0.0,0.0
8475789,2013,Jack Campbell,DAL,G,5on4,1,372.0,0.12,1.0,3.0,0.09,0.0,0.24,0.0,1.8,2.0,0.3,0.0,0.48,1.0,2.01,1.0,0.12,2.0,1.0,0.0,0.02,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8475215,2013,Robin Lehner,OTT,G,other,36,3831.0,9.35,6.0,137.0,6.5,8.0,17.3,16.0,87.19,94.0,1.29,1.0,49.64,41.0,35.36,48.0,8.65,79.0,36.0,6.0,3.09,4.65,1.6,1.0,4.0,1.0,16.0,0.0,0.0
8475215,2013,Robin Lehner,OTT,G,all,36,115330.0,91.66,99.0,1900.0,74.9,83.0,250.93,238.0,1085.68,1141.0,32.96,33.0,607.09,486.0,452.96,569.0,88.57,1145.0,297.0,71.0,33.54,37.14,20.98,30.0,50.0,19.0,387.0,4.0,1.0
8475215,2013,Robin Lehner,OTT,G,5on5,36,90408.0,61.19,71.0,1420.0,52.14,55.0,194.18,184.0,803.44,839.0,25.94,26.0,447.55,353.0,337.82,427.0,59.67,880.0,198.0,41.0,25.02,24.97,11.2,26.0,39.0,6.0,301.0,4.0,1.0
8475215,2013,Robin Lehner,OTT,G,4on5,36,11317.0,16.74,16.0,279.0,14.39,17.0,33.96,35.0,158.19,167.0,0.87,2.0,98.09,86.0,53.42,63.0,16.04,157.0,47.0,18.0,4.73,5.61,6.39,3.0,4.0,9.0,57.0,0.0,0.0
8475215,2013,Robin Lehner,OTT,G,5on4,36,9774.0,2.74,3.0,44.0,1.23,1.0,3.2,2.0,25.91,30.0,4.47,3.0,7.26,4.0,20.87,24.0,2.64,22.0,10.0,4.0,0.53,1.16,1.05,0.0,2.0,1.0,8.0,0.0,0.0
8469514,2013,Peter Budaj,MTL,G,other,24,1960.0,2.57,4.0,60.0,1.93,1.0,5.61,4.0,28.3,27.0,0.81,3.0,14.9,9.0,13.1,20.0,2.52,27.0,11.0,1.0,0.89,1.41,0.27,1.0,2.0,1.0,21.0,2.0,1.0
8469514,2013,Peter Budaj,MTL,G,all,24,80297.0,54.31,56.0,1246.0,43.38,48.0,142.24,128.0,627.4,615.0,18.85,23.0,359.43,293.0,267.08,332.0,52.78,673.0,167.0,47.0,21.03,19.86,13.42,20.0,19.0,17.0,359.0,6.0,3.0
8469514,2013,Peter Budaj,MTL,G,5on5,24,62915.0,37.56,39.0,962.0,32.53,38.0,116.09,102.0,488.6,472.0,14.25,17.0,280.38,237.0,207.28,251.0,36.52,554.0,107.0,29.0,16.87,13.01,7.69,17.0,13.0,9.0,272.0,4.0,2.0
8469514,2013,Peter Budaj,MTL,G,4on5,24,7715.0,11.56,10.0,186.0,7.78,5.0,17.21,20.0,87.58,91.0,0.48,0.0,57.05,45.0,29.56,40.0,11.16,71.0,43.0,12.0,2.71,4.79,4.06,2.0,4.0,4.0,60.0,0.0,0.0
8469514,2013,Peter Budaj,MTL,G,5on4,24,7707.0,2.14,3.0,31.0,0.83,3.0,2.32,1.0,18.19,22.0,3.28,3.0,5.09,2.0,15.09,17.0,2.12,18.0,4.0,4.0,0.47,0.48,1.19,0.0,0.0,3.0,5.0,0.0,0.0
8470880,2013,Brian Elliott,STL,G,other,31,2301.0,3.19,2.0,53.0,1.96,1.0,5.2,5.0,27.44,27.0,0.57,0.0,15.8,10.0,9.99,18.0,3.01,25.0,9.0,3.0,0.7,1.3,1.19,1.0,0.0,1.0,16.0,0.0,0.0
8470880,2013,Brian Elliott,STL,G,all,31,97459.0,54.68,53.0,1387.0,47.0,37.0,163.73,156.0,708.65,681.0,24.92,24.0,399.77,297.0,298.99,417.0,53.25,777.0,168.0,42.0,21.88,20.02,12.78,23.0,16.0,14.0,400.0,0.0,0.0
8470880,2013,Brian Elliott,STL,G,5on5,31,79308.0,39.74,41.0,1076.0,34.42,26.0,130.65,127.0,550.51,534.0,20.32,20.0,306.96,224.0,237.57,329.0,38.89,613.0,124.0,30.0,17.35,14.38,8.01,20.0,13.0,8.0,309.0,0.0,0.0
8470880,2013,Brian Elliott,STL,G,4on5,31,8168.0,8.46,7.0,201.0,8.97,10.0,22.29,19.0,100.71,91.0,0.42,0.0,65.0,54.0,34.88,51.0,8.06,110.0,28.0,5.0,2.65,3.36,2.45,1.0,3.0,3.0,58.0,0.0,0.0
8470880,2013,Brian Elliott,STL,G,5on4,31,7682.0,1.91,2.0,25.0,0.75,0.0,2.03,2.0,15.13,14.0,3.31,4.0,4.5,2.0,10.34,12.0,1.91,13.0,4.0,3.0,0.47,0.58,0.87,0.0,0.0,2.0,5.0,0.0,0.0
8466141,2013,Roberto Luongo,FLA,G,other,56,4745.0,9.29,8.0,147.0,6.24,4.0,15.64,17.0,79.36,80.0,2.08,3.0,46.93,34.0,28.19,43.0,8.83,68.0,29.0,12.0,2.0,3.48,3.81,2.0,3.0,3.0,38.0,0.0,0.0
8466141,2013,Roberto Luongo,FLA,G,all,56,193340.0,130.67,129.0,2947.0,107.57,107.0,361.39,426.0,1558.76,1590.0,54.05,53.0,889.3,691.0,649.77,771.0,126.53,1711.0,369.0,111.0,47.23,45.29,38.15,37.0,47.0,45.0,756.0,2.0,1.0
8466141,2013,Roberto Luongo,FLA,G,5on5,56,155238.0,95.19,92.0,2338.0,80.06,84.0,295.34,339.0,1233.24,1252.0,41.28,39.0,694.43,542.0,524.62,621.0,92.33,1369.0,294.0,68.0,38.96,36.3,19.92,32.0,39.0,21.0,607.0,2.0,1.0
8466141,2013,Roberto Luongo,FLA,G,4on5,56,15840.0,22.64,27.0,405.0,19.54,18.0,45.96,59.0,213.39,218.0,1.01,2.0,137.68,106.0,70.98,86.0,21.81,244.0,33.0,27.0,5.43,3.81,13.4,3.0,5.0,19.0,101.0,0.0,0.0
8466141,2013,Roberto Luongo,FLA,G,5on4,56,17517.0,3.09,2.0,49.0,1.41,1.0,3.58,9.0,27.99,35.0,9.32,9.0,7.7,7.0,23.38,18.0,3.08,25.0,11.0,4.0,0.57,1.49,1.03,0.0,0.0,2.0,9.0,0.0,0.0
8471306,2013,Thomas Greiss,ARI,G,other,25,1110.0,4.44,5.0,49.0,1.91,3.0,5.78,5.0,28.22,28.0,0.35,1.0,15.58,19.0,9.41,6.0,4.06,25.0,5.0,8.0,0.8,0.62,3.02,2.0,0.0,3.0,11.0,0.0,0.0
8471306,2013,Thomas Greiss,ARI,G,all,25,77540.0,53.04,50.0,1119.0,41.75,58.0,141.89,145.0,621.11,626.0,20.72,20.0,344.82,248.0,266.25,354.0,51.43,656.0,170.0,42.0,19.3,20.3,13.44,25.0,14.0,11.0,251.0,0.0,0.0
8471306,2013,Thomas Greiss,ARI,G,5on5,25,64585.0,37.52,31.0,906.0,32.19,43.0,117.5,124.0,497.57,499.0,16.84,14.0,277.4,196.0,216.22,295.0,36.62,545.0,128.0,24.0,15.59,15.31,6.62,16.0,9.0,6.0,209.0,0.0,0.0
8471306,2013,Thomas Greiss,ARI,G,4on5,25,5089.0,8.61,9.0,125.0,6.45,11.0,15.14,13.0,71.72,72.0,0.21,0.0,43.63,27.0,23.68,36.0,8.29,65.0,26.0,9.0,2.28,2.85,3.47,5.0,2.0,2.0,25.0,0.0,0.0
8471306,2013,Thomas Greiss,ARI,G,5on4,25,6756.0,1.75,4.0,28.0,0.89,1.0,2.29,1.0,17.92,20.0,3.2,5.0,5.32,4.0,14.25,14.0,1.73,16.0,9.0,0.0,0.46,1.29,0.0,1.0,3.0,0.0,3.0,0.0,0.0
8474682,2013,Dustin Tokarski,MTL,G,other,3,505.0,0.47,0.0,16.0,0.49,0.0,1.72,2.0,8.21,9.0,0.23,0.0,4.39,7.0,3.69,2.0,0.45,8.0,3.0,0.0,0.17,0.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0
8474682,2013,Dustin Tokarski,MTL,G,all,3,9786.0,8.98,5.0,158.0,7.0,8.0,19.7,18.0,90.51,93.0,2.85,0.0,50.65,51.0,34.59,42.0,8.33,82.0,34.0,8.0,2.66,4.09,2.22,2.0,1.0,2.0,34.0,0.0,0.0
8474682,2013,Dustin Tokarski,MTL,G,5on5,3,7292.0,5.79,4.0,108.0,4.26,4.0,14.15,13.0,61.09,63.0,2.22,0.0,33.63,26.0,24.12,37.0,5.72,59.0,21.0,4.0,1.84,2.79,1.16,1.0,1.0,2.0,24.0,0.0,0.0
8474682,2013,Dustin Tokarski,MTL,G,4on5,3,921.0,2.01,1.0,30.0,1.96,2.0,3.21,2.0,17.89,17.0,0.1,0.0,11.81,17.0,5.43,3.0,1.58,14.0,9.0,2.0,0.64,0.92,0.45,1.0,0.0,0.0,5.0,0.0,0.0
8474682,2013,Dustin Tokarski,MTL,G,5on4,3,1068.0,0.72,0.0,4.0,0.29,2.0,0.61,1.0,3.31,4.0,0.29,0.0,0.81,1.0,1.35,0.0,0.58,1.0,1.0,2.0,0.02,0.09,0.62,0.0,0.0,0.0,0.0,0.0,0.0
8475195,2013,Anders Nilsson,NYI,G,other,19,1827.0,3.76,3.0,71.0,2.32,1.0,8.57,8.0,37.82,32.0,0.76,0.0,20.31,17.0,15.85,23.0,3.7,43.0,3.0,6.0,1.27,0.34,2.16,0.0,0.0,3.0,19.0,0.0,0.0
8475195,2013,Anders Nilsson,NYI,G,all,19,65770.0,55.83,57.0,1054.0,38.68,37.0,129.52,126.0,574.49,548.0,18.29,23.0,316.0,251.0,239.14,304.0,52.71,596.0,151.0,51.0,17.46,18.38,19.98,13.0,22.0,22.0,256.0,2.0,1.0
8475195,2013,Anders Nilsson,NYI,G,5on5,19,52512.0,33.86,33.0,798.0,27.28,23.0,100.08,93.0,425.1,400.0,14.09,15.0,236.48,192.0,182.31,234.0,32.86,459.0,117.0,18.0,14.06,14.09,5.71,9.0,17.0,7.0,204.0,2.0,1.0
8475195,2013,Anders Nilsson,NYI,G,4on5,19,6160.0,16.1,16.0,160.0,8.13,12.0,18.81,25.0,94.05,96.0,0.82,1.0,54.43,39.0,28.36,33.0,14.08,79.0,27.0,23.0,1.65,3.38,11.06,2.0,4.0,10.0,31.0,0.0,0.0
8475195,2013,Anders Nilsson,NYI,G,5on4,19,5271.0,1.6,4.0,23.0,0.81,1.0,1.83,0.0,15.7,18.0,2.56,7.0,4.29,3.0,12.02,13.0,1.56,15.0,3.0,3.0,0.47,0.38,0.75,2.0,0.0,2.0,2.0,0.0,0.0
8476319,2013,Nathan Lieuwen,BUF,G,other,7,283.0,0.71,0.0,14.0,0.29,1.0,1.27,2.0,5.21,6.0,0.13,0.0,2.13,2.0,2.41,2.0,0.67,5.0,1.0,1.0,0.31,0.1,0.31,0.0,0.0,0.0,7.0,0.0,0.0
8476319,2013,Nathan Lieuwen,BUF,G,all,7,21802.0,18.88,18.0,384.0,14.19,17.0,46.45,59.0,199.52,191.0,4.28,3.0,110.74,87.0,83.08,91.0,18.06,208.0,50.0,22.0,6.82,5.87,6.18,7.0,6.0,5.0,104.0,0.0,0.0
8476319,2013,Nathan Lieuwen,BUF,G,5on5,7,18599.0,15.85,15.0,338.0,12.3,15.0,41.68,52.0,176.29,163.0,3.51,3.0,98.18,77.0,72.11,79.0,15.16,184.0,44.0,18.0,5.91,5.17,4.78,7.0,5.0,3.0,92.0,0.0,0.0
8476319,2013,Nathan Lieuwen,BUF,G,4on5,7,1026.0,1.91,2.0,26.0,1.4,1.0,3.22,5.0,14.96,18.0,0.06,0.0,9.7,7.0,5.24,7.0,1.83,16.0,4.0,2.0,0.53,0.52,0.86,0.0,1.0,1.0,4.0,0.0,0.0
8476319,2013,Nathan Lieuwen,BUF,G,5on4,7,1894.0,0.4,1.0,6.0,0.2,0.0,0.27,0.0,3.05,4.0,0.57,0.0,0.73,1.0,3.32,3.0,0.4,3.0,1.0,1.0,0.08,0.09,0.23,0.0,0.0,1.0,1.0,0.0,0.0
8476433,2013,Magnus Hellberg,NSH,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476433,2013,Magnus Hellberg,NSH,G,all,1,732.0,0.58,1.0,7.0,0.2,0.0,0.78,2.0,4.21,4.0,0.09,0.0,2.3,2.0,2.02,1.0,0.58,5.0,0.0,1.0,0.09,0.0,0.49,0.0,0.0,1.0,1.0,0.0,0.0
8476433,2013,Magnus Hellberg,NSH,G,5on5,1,584.0,0.09,0.0,6.0,0.16,0.0,0.7,2.0,3.43,3.0,0.06,0.0,2.06,2.0,1.88,1.0,0.09,5.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
